-3.0300E+02	8.8940E-01
-3.0200E+02	8.8017E-01
-3.0100E+02	8.7108E-01
-3.0000E+02	8.6213E-01
-2.9900E+02	8.5330E-01
-2.9800E+02	8.4461E-01
-2.9700E+02	8.3605E-01
-2.9600E+02	8.2763E-01
-2.9500E+02	8.1935E-01
-2.9400E+02	8.1120E-01
-2.9300E+02	8.0319E-01
-2.9200E+02	7.9532E-01
-2.9100E+02	7.8759E-01
-2.9000E+02	7.7999E-01
-2.8900E+02	7.7254E-01
-2.8800E+02	7.6523E-01
-2.8700E+02	7.5806E-01
-2.8600E+02	7.5104E-01
-2.8500E+02	7.4415E-01
-2.8400E+02	7.3741E-01
-2.8300E+02	7.3081E-01
-2.8200E+02	7.2436E-01
-2.8100E+02	7.1805E-01
-2.8000E+02	7.1189E-01
-2.7900E+02	7.0587E-01
-2.7800E+02	7.0000E-01
-2.7700E+02	6.9427E-01
-2.7600E+02	6.8869E-01
-2.7500E+02	6.8326E-01
-2.7400E+02	6.7798E-01
-2.7300E+02	6.7284E-01
-2.7200E+02	6.6785E-01
-2.7100E+02	6.6301E-01
-2.7000E+02	6.5832E-01
-2.6900E+02	6.5378E-01
-2.6800E+02	6.4938E-01
-2.6700E+02	6.4513E-01
-2.6600E+02	6.4104E-01
-2.6500E+02	6.3709E-01
-2.6400E+02	6.3329E-01
-2.6300E+02	6.2964E-01
-2.6200E+02	6.2614E-01
-2.6100E+02	6.2279E-01
-2.6000E+02	6.1959E-01
-2.5900E+02	6.1653E-01
-2.5800E+02	6.1363E-01
-2.5700E+02	6.1087E-01
-2.5600E+02	6.0827E-01
-2.5500E+02	6.0581E-01
-2.5400E+02	6.0350E-01
-2.5300E+02	6.0134E-01
-2.5200E+02	5.9933E-01
-2.5100E+02	5.9747E-01
-2.5000E+02	5.9575E-01
-2.4900E+02	5.9418E-01
-2.4800E+02	5.9276E-01
-2.4700E+02	5.9148E-01
-2.4600E+02	5.9036E-01
-2.4500E+02	5.8937E-01
-2.4400E+02	5.8854E-01
-2.4300E+02	5.8785E-01
-2.4200E+02	5.8730E-01
-2.4100E+02	5.8690E-01
-2.4000E+02	5.8665E-01
-2.3900E+02	5.8653E-01
-2.3800E+02	5.8656E-01
-2.3700E+02	5.8674E-01
-2.3600E+02	5.8705E-01
-2.3500E+02	5.8751E-01
-2.3400E+02	5.8810E-01
-2.3300E+02	5.8884E-01
-2.3200E+02	5.8972E-01
-2.3100E+02	5.9074E-01
-2.3000E+02	5.9189E-01
-2.2900E+02	5.9319E-01
-2.2800E+02	5.9462E-01
-2.2700E+02	5.9618E-01
-2.2600E+02	5.9789E-01
-2.2500E+02	5.9973E-01
-2.2400E+02	6.0170E-01
-2.2300E+02	6.0381E-01
-2.2200E+02	6.0604E-01
-2.2100E+02	6.0842E-01
-2.2000E+02	6.1092E-01
-2.1900E+02	6.1355E-01
-2.1800E+02	6.1631E-01
-2.1700E+02	6.1921E-01
-2.1600E+02	6.2223E-01
-2.1500E+02	6.2537E-01
